mode,rsi_buy,rsi_sell,ma_fast,ma_slow,vol_min,sharpe,calmar,total_return,ann_return,max_drawdown,num_trades,win_rate,avg_trade_pct,in_market_pct,param_label
momentum,50,60,10,50,1.5,1.1753316707718247,2.1864492276218885,0.705866436343882,0.4756450453324834,-0.21754223209190324,8,0.625,1.9529644362586924,3.792415169660679,momentum/B50/S60/MA10-50/V1.5
momentum,45,75,20,50,0.0,1.1473079861311088,1.5142507228947344,0.9414734165827356,0.6214969087978062,-0.4104319710078887,30,0.3,-0.7739482054242385,17.032601463739187,momentum/B45/S75/MA20-50/V0.0
momentum,35,55,20,50,1.0,1.0791640936428788,2.2517620021511986,0.19618074845743982,0.13940550549291797,-0.06190952034883718,6,0.16666666666666666,-3.0406140711936813,0.5322687957418496,momentum/B35/S55/MA20-50/V1.0
trend,50,55,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,45,75,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,45,60,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,40,75,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,30,70,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,35,75,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,35,70,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,50,75,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,30,60,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,35,55,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,30,65,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,30,75,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,40,60,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,40,70,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,40,65,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,45,55,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,45,70,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,45,65,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,40,55,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,50,70,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,35,60,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,35,65,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,30,55,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,50,65,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
trend,50,60,10,50,0.0,1.0633045204004783,1.390224323429517,1.028007761701661,0.6738378745557048,-0.4846972270585997,41,0.24390243902439024,0.4571795039295057,47.238855622089154,trend/MA10-50/V0.0
momentum,45,65,5,20,0.0,1.018919991098605,1.6471572622483772,0.44199401067967115,0.30560468516294126,-0.1855346129766562,16,0.3125,-1.080612616862613,4.757152361942781,momentum/B45/S65/MA5-20/V0.0
trend,45,60,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,30,70,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,45,65,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,40,55,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,40,60,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
